id,date,prov,provid,type,sex,diag
61790184,10-Aug-21,บึงกาฬ,38,dog,female,unknow
61790182,10-Aug-21,บึงกาฬ,38,dog,female,neg
61790177,10-Aug-21,บึงกาฬ,38,dog,female,unknow
61790174,10-Aug-21,บึงกาฬ,38,dog,male,neg
61790173,10-Aug-21,บึงกาฬ,38,dog,male,neg
61790172,10-Aug-21,บึงกาฬ,38,dog,male,neg
61790170,10-Aug-21,บึงกาฬ,38,dog,male,neg
61790168,10-Aug-21,บึงกาฬ,38,dog,male,neg
61790167,10-Aug-21,บึงกาฬ,38,dog,male,neg
61790166,10-Aug-21,บึงกาฬ,38,dog,male,neg
61790164,10-Aug-21,บึงกาฬ,38,dog,male,neg
61790163,10-Aug-21,บึงกาฬ,38,dog,male,neg
61790161,10-Aug-21,บึงกาฬ,38,dog,male,neg
61790160,10-Aug-21,บึงกาฬ,38,dog,male,neg
61790159,10-Aug-21,บึงกาฬ,38,dog,female,unknow
61790158,10-Aug-21,บึงกาฬ,38,dog,male,neg
61790000,10-Aug-21,นครสวรรค์,60,cat,male,neg
61789815,10-Aug-21,ร้อยเอ็ด,45,dog,male,neg
61789814,10-Aug-21,ร้อยเอ็ด,45,dog,male,neg
61789813,10-Aug-21,ร้อยเอ็ด,45,dog,male,neg
61789812,10-Aug-21,ร้อยเอ็ด,45,dog,male,neg
61789811,10-Aug-21,ร้อยเอ็ด,45,dog,male,neg
61789783,10-Aug-21,มุกดาหาร,49,dog,male,neg
61789782,10-Aug-21,มุกดาหาร,49,cat,male,neg
61789781,10-Aug-21,มุกดาหาร,49,dog,female,neg
61789780,10-Aug-21,มุกดาหาร,49,dog,male,neg
61789779,10-Aug-21,มุกดาหาร,49,dog,female,neg
61789778,10-Aug-21,มุกดาหาร,49,dog,female,neg
61789777,10-Aug-21,มุกดาหาร,49,dog,male,neg
61789776,10-Aug-21,มุกดาหาร,49,dog,male,neg
61789775,10-Aug-21,มุกดาหาร,49,dog,female,neg
61789774,10-Aug-21,มุกดาหาร,49,dog,male,neg
61789773,10-Aug-21,มุกดาหาร,49,dog,female,neg
61789772,10-Aug-21,มุกดาหาร,49,dog,male,neg
61789771,10-Aug-21,มุกดาหาร,49,dog,female,neg
61789770,10-Aug-21,พิจิตร,66,cat,female,neg
61789768,10-Aug-21,พิจิตร,66,dog,male,neg
61789767,10-Aug-21,พิจิตร,66,dog,male,neg
61789761,10-Aug-21,พิจิตร,66,rodent,male,neg
61789760,10-Aug-21,พิจิตร,66,cat,male,neg
61789759,10-Aug-21,พิจิตร,66,cat,male,neg
61789729,10-Aug-21,สุรินทร์,32,dog,female,neg
61789728,10-Aug-21,สุรินทร์,32,dog,female,neg
61789727,10-Aug-21,สุรินทร์,32,dog,male,neg
61789726,10-Aug-21,สุรินทร์,32,dog,female,neg
61789725,10-Aug-21,สุรินทร์,32,dog,male,neg
61789724,10-Aug-21,สุรินทร์,32,dog,male,neg
61789573,10-Aug-21,นครพนม,48,dog,male,neg
61790843,9-Aug-21,อุดรธานี,41,dog,female,neg
61790842,9-Aug-21,อุดรธานี,41,dog,female,neg
61790841,9-Aug-21,อุดรธานี,41,dog,female,neg
61790840,9-Aug-21,อุดรธานี,41,dog,male,neg
61790839,9-Aug-21,อุดรธานี,41,dog,male,neg
61790837,9-Aug-21,อุดรธานี,41,dog,male,neg
61790510,9-Aug-21,ปทุมธานี,13,dog,female,neg
61790509,9-Aug-21,ปทุมธานี,13,dog,female,neg
61790508,9-Aug-21,ปทุมธานี,13,dog,female,neg
61790507,9-Aug-21,ปทุมธานี,13,dog,female,neg
61790506,9-Aug-21,ปทุมธานี,13,dog,female,neg
61790505,9-Aug-21,ปทุมธานี,13,dog,female,neg
61790504,9-Aug-21,ปทุมธานี,13,dog,female,neg
61790503,9-Aug-21,ปทุมธานี,13,dog,male,neg
61790502,9-Aug-21,ปทุมธานี,13,dog,male,neg
61790501,9-Aug-21,ปทุมธานี,13,cat,male,neg
61789999,9-Aug-21,นครสวรรค์,60,rodent,male,neg
61789858,9-Aug-21,ขอนแก่น,40,dog,male,neg
61789857,9-Aug-21,ขอนแก่น,40,dog,male,neg
61789856,9-Aug-21,ขอนแก่น,40,dog,male,neg
61789707,9-Aug-21,ยะลา,95,dog,male,neg
61789633,9-Aug-21,ยโสธร,35,cat,female,neg
61789623,9-Aug-21,เพชรบูรณ์,67,dog,female,neg
61789619,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789617,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789616,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789615,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789614,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789613,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789612,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789611,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789610,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789609,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789608,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789607,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789605,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789604,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789603,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789602,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789600,9-Aug-21,สุราษฎร์ธานี,84,cat,male,neg
61789599,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789598,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789597,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789596,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789595,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789594,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789592,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789591,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789590,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789589,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789587,9-Aug-21,สุราษฎร์ธานี,84,dog,male,neg
61789572,9-Aug-21,ยโสธร,35,dog,female,neg
61789564,9-Aug-21,ชลบุรี,20,dog,female,posit
61789562,9-Aug-21,เพชรบุรี,76,cat,male,neg
61789561,9-Aug-21,เพชรบุรี,76,dog,male,neg
61791390,8-Aug-21,เชียงใหม่,50,dog,male,unknow
61789706,7-Aug-21,ยะลา,95,cat,female,neg
61789655,7-Aug-21,สตูล,91,cat,male,neg
61790968,6-Aug-21,ระยอง,21,dog,female,posit
61790966,6-Aug-21,ระยอง,21,dog,male,posit
61789865,6-Aug-21,น่าน,55,dog,female,neg
61789705,6-Aug-21,ยะลา,95,cat,male,neg
61789643,6-Aug-21,สุรินทร์,32,cat,male,neg
61789642,6-Aug-21,สุรินทร์,32,cat,male,neg
61789641,6-Aug-21,สุรินทร์,32,cat,female,neg
61789640,6-Aug-21,สุรินทร์,32,cat,female,neg
61789638,6-Aug-21,สุรินทร์,32,cat,male,neg
61789637,6-Aug-21,สุรินทร์,32,cat,female,neg
61789636,6-Aug-21,สุรินทร์,32,cat,female,neg
61789629,6-Aug-21,ร้อยเอ็ด,45,dog,male,neg
61789624,6-Aug-21,สุรินทร์,32,ruminant,male,posit
61789560,6-Aug-21,เพชรบุรี,76,dog,female,neg
61789559,6-Aug-21,เพชรบุรี,76,cat,female,neg
61789514,6-Aug-21,ภูเก็ต,83,dog,male,neg
61789513,6-Aug-21,นครพนม,48,ruminant,male,neg
61789512,6-Aug-21,ชลบุรี,20,dog,female,posit
61791011,5-Aug-21,แพร่,54,wildlife,female,neg
61790500,5-Aug-21,ปทุมธานี,13,cat,male,neg
61789912,5-Aug-21,ลำพูน,51,dog,female,neg
61789670,5-Aug-21,ปทุมธานี,13,cat,male,neg
61789669,5-Aug-21,ปทุมธานี,13,cat,male,neg
61789668,5-Aug-21,ปทุมธานี,13,cat,male,neg
61789667,5-Aug-21,ปทุมธานี,13,cat,male,neg
61789666,5-Aug-21,ปทุมธานี,13,cat,male,neg
61789445,5-Aug-21,อุบลราชธานี,34,dog,male,neg
61789443,5-Aug-21,อุบลราชธานี,34,dog,male,neg
61789439,5-Aug-21,อุบลราชธานี,34,cat,female,neg
61789431,5-Aug-21,อุบลราชธานี,34,dog,male,neg
61789430,5-Aug-21,อุบลราชธานี,34,dog,male,neg
61789429,5-Aug-21,อุบลราชธานี,34,cat,female,neg
61791396,4-Aug-21,เชียงใหม่,50,dog,male,neg
61789883,4-Aug-21,บุรีรัมย์,31,dog,male,neg
61789876,4-Aug-21,บุรีรัมย์,31,dog,female,neg
61789866,4-Aug-21,น่าน,55,dog,female,neg
61789665,4-Aug-21,ปทุมธานี,13,cat,male,neg
61789664,4-Aug-21,ปทุมธานี,13,cat,male,neg
61789663,4-Aug-21,ปทุมธานี,13,cat,male,neg
61789662,4-Aug-21,ปทุมธานี,13,cat,male,neg
61789630,4-Aug-21,สุพรรณบุรี,72,cat,male,neg
61789628,4-Aug-21,สุพรรณบุรี,72,cat,male,neg
61789627,4-Aug-21,สุพรรณบุรี,72,cat,female,neg
61789548,4-Aug-21,อำนาจเจริญ,37,dog,male,neg
61789547,4-Aug-21,อำนาจเจริญ,37,dog,male,neg
61789545,4-Aug-21,อำนาจเจริญ,37,dog,female,neg
61789543,4-Aug-21,อำนาจเจริญ,37,dog,female,neg
61789541,4-Aug-21,อำนาจเจริญ,37,dog,female,neg
61789539,4-Aug-21,หนองบัวลำภู,39,cat,male,neg
61789538,4-Aug-21,หนองบัวลำภู,39,dog,female,neg
61789537,4-Aug-21,หนองบัวลำภู,39,dog,female,neg
61789427,4-Aug-21,ชลบุรี,20,dog,male,posit
61789422,4-Aug-21,สุรินทร์,32,ruminant,female,posit
61791391,3-Aug-21,เชียงใหม่,50,dog,male,unknow
61789927,3-Aug-21,บุรีรัมย์,31,dog,male,neg
61789926,3-Aug-21,บุรีรัมย์,31,dog,female,neg
61789925,3-Aug-21,บุรีรัมย์,31,cat,male,neg
61789924,3-Aug-21,บุรีรัมย์,31,dog,male,neg
61789922,3-Aug-21,บุรีรัมย์,31,dog,male,neg
61789919,3-Aug-21,บุรีรัมย์,31,dog,male,neg
61789918,3-Aug-21,บุรีรัมย์,31,dog,male,neg
61789917,3-Aug-21,บุรีรัมย์,31,dog,male,neg
61789884,3-Aug-21,บุรีรัมย์,31,cat,male,neg
61789882,3-Aug-21,บุรีรัมย์,31,dog,male,neg
61789881,3-Aug-21,บุรีรัมย์,31,dog,male,neg
61789880,3-Aug-21,บุรีรัมย์,31,dog,male,neg
61789878,3-Aug-21,บุรีรัมย์,31,dog,male,neg
61789868,3-Aug-21,น่าน,55,dog,female,neg
61789695,3-Aug-21,นครสวรรค์,60,rodent,male,neg
61789694,3-Aug-21,นครสวรรค์,60,dog,male,neg
61789654,3-Aug-21,NA,NA,rodent,male,neg
61789653,3-Aug-21,นครสวรรค์,60,dog,male,neg
61789652,3-Aug-21,นครสวรรค์,60,dog,male,neg
61789651,3-Aug-21,นครสวรรค์,60,dog,male,neg
61789650,3-Aug-21,นครสวรรค์,60,rodent,male,neg
61789649,3-Aug-21,นครสวรรค์,60,rodent,male,neg
61789648,3-Aug-21,นครสวรรค์,60,rodent,male,neg
61789646,3-Aug-21,นครสวรรค์,60,rodent,male,neg
61789645,3-Aug-21,นครสวรรค์,60,dog,male,neg
61789639,3-Aug-21,นครสวรรค์,60,rodent,male,neg
61789571,3-Aug-21,นครสวรรค์,60,rodent,male,neg
61789570,3-Aug-21,นครสวรรค์,60,dog,male,neg
61789569,3-Aug-21,นครสวรรค์,60,dog,male,neg
61789568,3-Aug-21,นครสวรรค์,60,dog,male,neg
61789567,3-Aug-21,นครสวรรค์,60,dog,male,neg
61789566,3-Aug-21,นครสวรรค์,60,dog,male,neg
61789565,3-Aug-21,นครสวรรค์,60,dog,male,neg
61789448,3-Aug-21,สงขลา,90,dog,male,posit
61789328,3-Aug-21,เพชรบูรณ์,67,cat,female,neg
61790679,2-Aug-21,อุดรธานี,41,dog,male,neg
61790676,2-Aug-21,อุดรธานี,41,dog,female,neg
61790674,2-Aug-21,อุดรธานี,41,dog,female,neg
61790671,2-Aug-21,อุดรธานี,41,dog,female,neg
61790668,2-Aug-21,อุดรธานี,41,dog,male,neg
61790663,2-Aug-21,อุดรธานี,41,dog,male,neg
61790660,2-Aug-21,อุดรธานี,41,dog,female,neg
61790657,2-Aug-21,อุดรธานี,41,dog,female,neg
61790655,2-Aug-21,อุดรธานี,41,dog,female,neg
61790600,2-Aug-21,อุดรธานี,41,dog,female,neg
61790599,2-Aug-21,อุดรธานี,41,dog,male,neg
61790598,2-Aug-21,อุดรธานี,41,dog,male,neg
61790597,2-Aug-21,อุดรธานี,41,dog,male,neg
61790588,2-Aug-21,อุดรธานี,41,dog,male,neg
61790586,2-Aug-21,อุดรธานี,41,dog,male,neg
61790583,2-Aug-21,อุดรธานี,41,dog,female,neg
61790581,2-Aug-21,อุดรธานี,41,dog,female,neg
61790580,2-Aug-21,อุดรธานี,41,dog,female,neg
61790579,2-Aug-21,อุดรธานี,41,dog,female,neg
61790577,2-Aug-21,อุดรธานี,41,dog,female,neg
61790576,2-Aug-21,อุดรธานี,41,dog,female,neg
61790574,2-Aug-21,อุดรธานี,41,dog,male,neg
61790571,2-Aug-21,อุดรธานี,41,dog,male,neg
61790570,2-Aug-21,อุดรธานี,41,dog,female,neg
61790568,2-Aug-21,อุดรธานี,41,dog,male,neg
61790162,2-Aug-21,อุตรดิตถ์,53,dog,male,neg
61789879,2-Aug-21,บุรีรัมย์,31,dog,male,neg
61789875,2-Aug-21,บุรีรัมย์,31,dog,female,neg
61789661,2-Aug-21,ปทุมธานี,13,cat,male,neg
61789563,2-Aug-21,ศรีสะเกษ,33,dog,male,neg
61789536,2-Aug-21,ยโสธร,35,dog,male,neg
61789535,2-Aug-21,ยโสธร,35,cat,male,neg
61789534,2-Aug-21,ยโสธร,35,dog,female,neg
61789532,2-Aug-21,ยโสธร,35,dog,male,neg
61789531,2-Aug-21,ยโสธร,35,dog,female,neg
61789528,2-Aug-21,ยโสธร,35,dog,female,neg
61789525,2-Aug-21,ยโสธร,35,dog,male,neg
61789524,2-Aug-21,ยโสธร,35,dog,male,neg
61789523,2-Aug-21,ยโสธร,35,dog,female,neg
61789522,2-Aug-21,ยโสธร,35,dog,male,neg
61789488,2-Aug-21,ศรีสะเกษ,33,dog,female,neg
61789472,2-Aug-21,กรุงเทพมหานคร,10,dog,female,neg
61789423,2-Aug-21,ชลบุรี,20,dog,male,neg
61789288,2-Aug-21,ฉะเชิงเทรา,24,dog,male,posit
61789287,2-Aug-21,นครพนม,48,dog,male,neg
61789285,2-Aug-21,นครพนม,48,dog,male,neg
61790665,1-Aug-21,อุดรธานี,41,dog,male,neg
61790654,1-Aug-21,อุดรธานี,41,dog,female,neg
61790653,1-Aug-21,อุดรธานี,41,dog,male,neg
61790621,1-Aug-21,อุดรธานี,41,dog,male,neg
61790620,1-Aug-21,อุดรธานี,41,dog,female,neg
61790619,1-Aug-21,อุดรธานี,41,dog,female,neg
61790618,1-Aug-21,อุดรธานี,41,dog,male,neg
61790617,1-Aug-21,อุดรธานี,41,dog,female,neg
61790616,1-Aug-21,อุดรธานี,41,dog,female,neg
61789487,31-Jul-21,ศรีสะเกษ,33,dog,female,neg
61790669,30-Jul-21,พิษณุโลก,65,dog,male,neg
61790667,30-Jul-21,พิษณุโลก,65,dog,male,neg
61790664,30-Jul-21,พิษณุโลก,65,dog,male,neg
61790661,30-Jul-21,พิษณุโลก,65,dog,male,neg
61790340,30-Jul-21,ปัตตานี,94,cat,female,unknow
61790128,30-Jul-21,นครปฐม,73,cat,male,neg
61790127,30-Jul-21,นครปฐม,73,rodent,male,neg
61789801,30-Jul-21,ลำพูน,51,cat,female,neg
61789800,30-Jul-21,ลำพูน,51,cat,male,neg
61789799,30-Jul-21,ลำพูน,51,dog,male,neg
61789717,30-Jul-21,สงขลา,90,dog,male,neg
61789716,30-Jul-21,สงขลา,90,dog,male,neg
61789644,30-Jul-21,สกลนคร,47,ruminant,female,neg
61789574,30-Jul-21,จันทบุรี,22,cat,male,neg
61789408,30-Jul-21,สกลนคร,47,dog,male,neg
61789407,30-Jul-21,สกลนคร,47,dog,female,neg
61789404,30-Jul-21,สกลนคร,47,dog,male,neg
61789403,30-Jul-21,สกลนคร,47,dog,male,neg
61789401,30-Jul-21,สกลนคร,47,dog,male,neg
61789400,30-Jul-21,สกลนคร,47,dog,female,neg
61789398,30-Jul-21,สกลนคร,47,dog,female,neg
61789397,30-Jul-21,สกลนคร,47,dog,male,neg
61789394,30-Jul-21,สกลนคร,47,dog,male,neg
61789293,30-Jul-21,สุพรรณบุรี,72,cat,male,neg
61789292,30-Jul-21,สุพรรณบุรี,72,cat,male,neg
61789291,30-Jul-21,เพชรบุรี,76,cat,male,neg
61789290,30-Jul-21,เพชรบุรี,76,cat,male,neg
61789284,30-Jul-21,นครพนม,48,dog,female,neg
61791393,29-Jul-21,นนทบุรี,12,cat,male,neg
61791392,29-Jul-21,นนทบุรี,12,cat,male,neg
61790446,29-Jul-21,สิงห์บุรี,17,cat,male,neg
61790445,29-Jul-21,สิงห์บุรี,17,cat,male,neg
61790444,29-Jul-21,สิงห์บุรี,17,cat,female,neg
61790443,29-Jul-21,สิงห์บุรี,17,cat,female,neg
61790442,29-Jul-21,สิงห์บุรี,17,cat,male,neg
61790037,29-Jul-21,ตรัง,92,dog,female,neg
